date,city,tourist_footfall
2020-11-01,Jaisalmer,3110
2020-11-02,Jaisalmer,2887
2020-11-03,Jaisalmer,2605
2020-11-04,Jaisalmer,3059
2020-11-05,Jaisalmer,3218
2020-11-06,Jaisalmer,3229
2020-11-07,Jaisalmer,3049
2020-11-08,Jaisalmer,3677
2020-11-09,Jaisalmer,2758
2020-11-10,Jaisalmer,3509
2020-11-11,Jaisalmer,3349
2020-11-12,Jaisalmer,3025
2020-11-13,Jaisalmer,3152
2020-11-14,Jaisalmer,3979
2020-11-15,Jaisalmer,3837
2020-11-16,Jaisalmer,3067
2020-11-17,Jaisalmer,3349
2020-11-18,Jaisalmer,3287
2020-11-19,Jaisalmer,3035
2020-11-20,Jaisalmer,2466
2020-11-21,Jaisalmer,3198
2020-11-22,Jaisalmer,4185
2020-11-23,Jaisalmer,2760
2020-11-24,Jaisalmer,3114
2020-11-25,Jaisalmer,3185
2020-11-26,Jaisalmer,3282
2020-11-27,Jaisalmer,2920
2020-11-28,Jaisalmer,3606
2020-11-29,Jaisalmer,3707
2020-11-30,Jaisalmer,3302
2020-12-01,Jaisalmer,3269
2020-12-02,Jaisalmer,2489
2020-12-03,Jaisalmer,2985
2020-12-04,Jaisalmer,2944
2020-12-05,Jaisalmer,3889
2020-12-06,Jaisalmer,4070
2020-12-07,Jaisalmer,3083
2020-12-08,Jaisalmer,2777
2020-12-09,Jaisalmer,2993
2020-12-10,Jaisalmer,2639
2020-12-11,Jaisalmer,2833
2020-12-12,Jaisalmer,3971
2020-12-13,Jaisalmer,4034
2020-12-14,Jaisalmer,3645
2020-12-15,Jaisalmer,3232
2020-12-16,Jaisalmer,3300
2020-12-17,Jaisalmer,3646
2020-12-18,Jaisalmer,3127
2020-12-19,Jaisalmer,3322
2020-12-20,Jaisalmer,3537
2020-12-21,Jaisalmer,2812
2020-12-22,Jaisalmer,3189
2020-12-23,Jaisalmer,2950
2020-12-24,Jaisalmer,3080
2020-12-25,Jaisalmer,3550
2020-12-26,Jaisalmer,3616
2020-12-27,Jaisalmer,4239
2020-12-28,Jaisalmer,3119
2020-12-29,Jaisalmer,3395
2020-12-30,Jaisalmer,3542
2020-12-31,Jaisalmer,2723
2021-01-01,Jaisalmer,2738
2021-01-02,Jaisalmer,3986
2021-01-03,Jaisalmer,3533
2021-01-04,Jaisalmer,3083
2021-01-05,Jaisalmer,3152
2021-01-06,Jaisalmer,2649
2021-01-07,Jaisalmer,3510
2021-01-08,Jaisalmer,3354
2021-01-09,Jaisalmer,3202
2021-01-10,Jaisalmer,3662
2021-01-11,Jaisalmer,2919
2021-01-12,Jaisalmer,3123
2021-01-13,Jaisalmer,3142
2021-01-14,Jaisalmer,2888
2021-01-15,Jaisalmer,2580
2021-01-16,Jaisalmer,4070
2021-01-17,Jaisalmer,4370
2021-01-18,Jaisalmer,3416
2021-01-19,Jaisalmer,2838
2021-01-20,Jaisalmer,3305
2021-01-21,Jaisalmer,3523
2021-01-22,Jaisalmer,2984
2021-01-23,Jaisalmer,4020
2021-01-24,Jaisalmer,3216
2021-01-25,Jaisalmer,2834
2021-01-26,Jaisalmer,2903
2021-01-27,Jaisalmer,2632
2021-01-28,Jaisalmer,3132
2021-01-29,Jaisalmer,3415
2021-01-30,Jaisalmer,3632
2021-01-31,Jaisalmer,3740
2021-02-01,Jaisalmer,2869
2021-02-02,Jaisalmer,3079
2021-02-03,Jaisalmer,3442
2021-02-04,Jaisalmer,3557
2021-02-05,Jaisalmer,2574
2021-02-06,Jaisalmer,4059
2021-02-07,Jaisalmer,3684
2021-02-08,Jaisalmer,2787
2021-02-09,Jaisalmer,3380
2021-02-10,Jaisalmer,5493
2021-02-11,Jaisalmer,4895
2021-02-12,Jaisalmer,5975
2021-02-13,Jaisalmer,6517
2021-02-14,Jaisalmer,7403
2021-02-15,Jaisalmer,6315
2021-02-16,Jaisalmer,5728
2021-02-17,Jaisalmer,5563
2021-02-18,Jaisalmer,5165
2021-02-19,Jaisalmer,3089
2021-02-20,Jaisalmer,3522
2021-02-21,Jaisalmer,4215
2021-02-22,Jaisalmer,3314
2021-02-23,Jaisalmer,2943
2021-02-24,Jaisalmer,3397
2021-02-25,Jaisalmer,2867
2021-02-26,Jaisalmer,3513
2021-02-27,Jaisalmer,3899
2021-02-28,Jaisalmer,4003
2021-03-01,Jaisalmer,3062
2021-03-02,Jaisalmer,3263
2021-03-03,Jaisalmer,3297
2021-03-04,Jaisalmer,2952
2021-03-05,Jaisalmer,3514
2021-03-06,Jaisalmer,4249
2021-03-07,Jaisalmer,3188
2021-03-08,Jaisalmer,3233
2021-03-09,Jaisalmer,3469
2021-03-10,Jaisalmer,5818
2021-03-11,Jaisalmer,5483
2021-03-12,Jaisalmer,5877
2021-03-13,Jaisalmer,7387
2021-03-14,Jaisalmer,5943
2021-03-15,Jaisalmer,5878
2021-03-16,Jaisalmer,4895
2021-03-17,Jaisalmer,6150
2021-03-18,Jaisalmer,2765
2021-03-19,Jaisalmer,3144
2021-03-20,Jaisalmer,4272
2021-03-21,Jaisalmer,3999
2021-03-22,Jaisalmer,3231
2021-03-23,Jaisalmer,3085
2021-03-24,Jaisalmer,3412
2021-03-25,Jaisalmer,3378
2021-03-26,Jaisalmer,3184
2021-03-27,Jaisalmer,3539
2021-03-28,Jaisalmer,3798
2021-03-29,Jaisalmer,3050
2021-03-30,Jaisalmer,3082
2021-03-31,Jaisalmer,3192
2021-04-01,Jaisalmer,1230
2021-04-02,Jaisalmer,812
2021-04-03,Jaisalmer,1123
2021-04-04,Jaisalmer,1106
2021-04-05,Jaisalmer,1043
2021-04-06,Jaisalmer,946
2021-04-07,Jaisalmer,1215
2021-04-08,Jaisalmer,844
2021-04-09,Jaisalmer,1179
2021-04-10,Jaisalmer,1316
2021-04-11,Jaisalmer,1375
2021-04-12,Jaisalmer,948
2021-04-13,Jaisalmer,1193
2021-04-14,Jaisalmer,1135
2021-04-15,Jaisalmer,816
2021-04-16,Jaisalmer,800
2021-04-17,Jaisalmer,1325
2021-04-18,Jaisalmer,1256
2021-04-19,Jaisalmer,910
2021-04-20,Jaisalmer,1123
2021-04-21,Jaisalmer,1194
2021-04-22,Jaisalmer,982
2021-04-23,Jaisalmer,1121
2021-04-24,Jaisalmer,1277
2021-04-25,Jaisalmer,1282
2021-04-26,Jaisalmer,881
2021-04-27,Jaisalmer,1138
2021-04-28,Jaisalmer,1041
2021-04-29,Jaisalmer,1172
2021-04-30,Jaisalmer,1001
2021-05-01,Jaisalmer,1223
2021-05-02,Jaisalmer,1146
2021-05-03,Jaisalmer,1058
2021-05-04,Jaisalmer,1179
2021-05-05,Jaisalmer,1023
2021-05-06,Jaisalmer,751
2021-05-07,Jaisalmer,1091
2021-05-08,Jaisalmer,1281
2021-05-09,Jaisalmer,1253
2021-05-10,Jaisalmer,711
2021-05-11,Jaisalmer,1022
2021-05-12,Jaisalmer,844
2021-05-13,Jaisalmer,1002
2021-05-14,Jaisalmer,944
2021-05-15,Jaisalmer,1007
2021-05-16,Jaisalmer,1205
2021-05-17,Jaisalmer,1032
2021-05-18,Jaisalmer,1040
2021-05-19,Jaisalmer,945
2021-05-20,Jaisalmer,890
2021-05-21,Jaisalmer,910
2021-05-22,Jaisalmer,1285
2021-05-23,Jaisalmer,1319
2021-05-24,Jaisalmer,989
2021-05-25,Jaisalmer,1048
2021-05-26,Jaisalmer,1148
2021-05-27,Jaisalmer,957
2021-05-28,Jaisalmer,973
2021-05-29,Jaisalmer,1197
2021-05-30,Jaisalmer,1214
2021-05-31,Jaisalmer,1088
2021-06-01,Jaisalmer,1106
2021-06-02,Jaisalmer,892
2021-06-03,Jaisalmer,815
2021-06-04,Jaisalmer,1013
2021-06-05,Jaisalmer,1322
2021-06-06,Jaisalmer,1231
2021-06-07,Jaisalmer,1130
2021-06-08,Jaisalmer,1003
2021-06-09,Jaisalmer,1233
2021-06-10,Jaisalmer,1063
2021-06-11,Jaisalmer,1164
2021-06-12,Jaisalmer,1114
2021-06-13,Jaisalmer,1352
2021-06-14,Jaisalmer,1022
2021-06-15,Jaisalmer,1037
2021-06-16,Jaisalmer,1025
2021-06-17,Jaisalmer,1318
2021-06-18,Jaisalmer,1095
2021-06-19,Jaisalmer,1213
2021-06-20,Jaisalmer,1218
2021-06-21,Jaisalmer,977
2021-06-22,Jaisalmer,1141
2021-06-23,Jaisalmer,1004
2021-06-24,Jaisalmer,1208
2021-06-25,Jaisalmer,1070
2021-06-26,Jaisalmer,1357
2021-06-27,Jaisalmer,1279
2021-06-28,Jaisalmer,884
2021-06-29,Jaisalmer,968
2021-06-30,Jaisalmer,971
2021-07-01,Jaisalmer,1669
2021-07-02,Jaisalmer,2022
2021-07-03,Jaisalmer,2276
2021-07-04,Jaisalmer,2417
2021-07-05,Jaisalmer,1939
2021-07-06,Jaisalmer,1945
2021-07-07,Jaisalmer,1972
2021-07-08,Jaisalmer,1669
2021-07-09,Jaisalmer,1892
2021-07-10,Jaisalmer,2265
2021-07-11,Jaisalmer,2101
2021-07-12,Jaisalmer,1935
2021-07-13,Jaisalmer,2278
2021-07-14,Jaisalmer,1730
2021-07-15,Jaisalmer,1563
2021-07-16,Jaisalmer,2239
2021-07-17,Jaisalmer,2549
2021-07-18,Jaisalmer,2509
2021-07-19,Jaisalmer,1944
2021-07-20,Jaisalmer,2290
2021-07-21,Jaisalmer,2292
2021-07-22,Jaisalmer,2069
2021-07-23,Jaisalmer,1964
2021-07-24,Jaisalmer,2438
2021-07-25,Jaisalmer,2024
2021-07-26,Jaisalmer,1716
2021-07-27,Jaisalmer,1831
2021-07-28,Jaisalmer,1574
2021-07-29,Jaisalmer,1922
2021-07-30,Jaisalmer,1789
2021-07-31,Jaisalmer,2047
2021-08-01,Jaisalmer,2070
2021-08-02,Jaisalmer,2001
2021-08-03,Jaisalmer,1892
2021-08-04,Jaisalmer,2140
2021-08-05,Jaisalmer,1838
2021-08-06,Jaisalmer,1719
2021-08-07,Jaisalmer,2466
2021-08-08,Jaisalmer,2505
2021-08-09,Jaisalmer,1788
2021-08-10,Jaisalmer,3956
2021-08-11,Jaisalmer,3566
2021-08-12,Jaisalmer,4076
2021-08-13,Jaisalmer,3014
2021-08-14,Jaisalmer,4125
2021-08-15,Jaisalmer,3727
2021-08-16,Jaisalmer,3423
2021-08-17,Jaisalmer,3154
2021-08-18,Jaisalmer,1950
2021-08-19,Jaisalmer,1912
2021-08-20,Jaisalmer,1602
2021-08-21,Jaisalmer,2119
2021-08-22,Jaisalmer,2419
2021-08-23,Jaisalmer,1752
2021-08-24,Jaisalmer,1768
2021-08-25,Jaisalmer,1684
2021-08-26,Jaisalmer,1757
2021-08-27,Jaisalmer,2038
2021-08-28,Jaisalmer,2219
2021-08-29,Jaisalmer,2158
2021-08-30,Jaisalmer,1723
2021-08-31,Jaisalmer,1674
2021-09-01,Jaisalmer,1683
2021-09-02,Jaisalmer,1642
2021-09-03,Jaisalmer,2141
2021-09-04,Jaisalmer,2104
2021-09-05,Jaisalmer,2665
2021-09-06,Jaisalmer,2284
2021-09-07,Jaisalmer,1781
2021-09-08,Jaisalmer,1922
2021-09-09,Jaisalmer,1701
2021-09-10,Jaisalmer,2009
2021-09-11,Jaisalmer,2272
2021-09-12,Jaisalmer,2715
2021-09-13,Jaisalmer,1920
2021-09-14,Jaisalmer,1936
2021-09-15,Jaisalmer,1670
2021-09-16,Jaisalmer,1931
2021-09-17,Jaisalmer,2145
2021-09-18,Jaisalmer,2160
2021-09-19,Jaisalmer,2364
2021-09-20,Jaisalmer,2149
2021-09-21,Jaisalmer,1828
2021-09-22,Jaisalmer,2068
2021-09-23,Jaisalmer,1881
2021-09-24,Jaisalmer,1791
2021-09-25,Jaisalmer,2275
2021-09-26,Jaisalmer,2235
2021-09-27,Jaisalmer,1995
2021-09-28,Jaisalmer,1673
2021-09-29,Jaisalmer,1789
2021-09-30,Jaisalmer,1696
2021-10-01,Jaisalmer,3468
2021-10-02,Jaisalmer,3337
2021-10-03,Jaisalmer,3437
2021-10-04,Jaisalmer,3364
2021-10-05,Jaisalmer,3234
2021-10-06,Jaisalmer,3151
2021-10-07,Jaisalmer,3437
2021-10-08,Jaisalmer,2852
2021-10-09,Jaisalmer,3902
2021-10-10,Jaisalmer,7506
2021-10-11,Jaisalmer,6565
2021-10-12,Jaisalmer,4904
2021-10-13,Jaisalmer,6041
2021-10-14,Jaisalmer,5351
2021-10-15,Jaisalmer,6182
2021-10-16,Jaisalmer,7023
2021-10-17,Jaisalmer,6441
2021-10-18,Jaisalmer,6390
2021-10-19,Jaisalmer,3422
2021-10-20,Jaisalmer,3331
2021-10-21,Jaisalmer,3610
2021-10-22,Jaisalmer,3414
2021-10-23,Jaisalmer,4403
2021-10-24,Jaisalmer,3864
2021-10-25,Jaisalmer,3466
2021-10-26,Jaisalmer,3900
2021-10-27,Jaisalmer,2959
2021-10-28,Jaisalmer,3611
2021-10-29,Jaisalmer,3327
2021-10-30,Jaisalmer,3612
2021-10-31,Jaisalmer,3722
2021-11-01,Jaisalmer,2949
2021-11-02,Jaisalmer,2968
2021-11-03,Jaisalmer,3137
2021-11-04,Jaisalmer,2900
2021-11-05,Jaisalmer,2946
2021-11-06,Jaisalmer,3351
2021-11-07,Jaisalmer,3841
2021-11-08,Jaisalmer,3030
2021-11-09,Jaisalmer,2986
2021-11-10,Jaisalmer,3050
2021-11-11,Jaisalmer,3649
2021-11-12,Jaisalmer,3172
2021-11-13,Jaisalmer,3802
2021-11-14,Jaisalmer,3321
2021-11-15,Jaisalmer,3383
2021-11-16,Jaisalmer,2778
2021-11-17,Jaisalmer,3763
2021-11-18,Jaisalmer,3143
2021-11-19,Jaisalmer,3195
2021-11-20,Jaisalmer,3670
2021-11-21,Jaisalmer,3898
2021-11-22,Jaisalmer,2916
2021-11-23,Jaisalmer,2886
2021-11-24,Jaisalmer,3535
2021-11-25,Jaisalmer,3429
2021-11-26,Jaisalmer,2772
2021-11-27,Jaisalmer,3600
2021-11-28,Jaisalmer,3811
2021-11-29,Jaisalmer,3628
2021-11-30,Jaisalmer,3208
2021-12-01,Jaisalmer,3267
2021-12-02,Jaisalmer,2923
2021-12-03,Jaisalmer,3487
2021-12-04,Jaisalmer,4133
2021-12-05,Jaisalmer,4329
2021-12-06,Jaisalmer,2948
2021-12-07,Jaisalmer,3689
2021-12-08,Jaisalmer,3274
2021-12-09,Jaisalmer,3258
2021-12-10,Jaisalmer,2801
2021-12-11,Jaisalmer,3286
2021-12-12,Jaisalmer,3454
2021-12-13,Jaisalmer,3159
2021-12-14,Jaisalmer,3436
2021-12-15,Jaisalmer,2799
2021-12-16,Jaisalmer,2930
2021-12-17,Jaisalmer,3227
2021-12-18,Jaisalmer,3685
2021-12-19,Jaisalmer,3611
2021-12-20,Jaisalmer,3313
2021-12-21,Jaisalmer,3066
2021-12-22,Jaisalmer,2983
2021-12-23,Jaisalmer,3370
2021-12-24,Jaisalmer,3406
2021-12-25,Jaisalmer,4150
2021-12-26,Jaisalmer,3716
2021-12-27,Jaisalmer,2884
2021-12-28,Jaisalmer,3182
2021-12-29,Jaisalmer,3070
2021-12-30,Jaisalmer,3301
2021-12-31,Jaisalmer,3808
2022-01-01,Jaisalmer,3392
2022-01-02,Jaisalmer,4265
2022-01-03,Jaisalmer,3382
2022-01-04,Jaisalmer,2895
2022-01-05,Jaisalmer,3063
2022-01-06,Jaisalmer,3528
2022-01-07,Jaisalmer,2851
2022-01-08,Jaisalmer,4139
2022-01-09,Jaisalmer,3289
2022-01-10,Jaisalmer,3243
2022-01-11,Jaisalmer,3288
2022-01-12,Jaisalmer,3217
2022-01-13,Jaisalmer,2964
2022-01-14,Jaisalmer,3013
2022-01-15,Jaisalmer,3690
2022-01-16,Jaisalmer,3713
2022-01-17,Jaisalmer,3683
2022-01-18,Jaisalmer,2770
2022-01-19,Jaisalmer,3081
2022-01-20,Jaisalmer,2788
2022-01-21,Jaisalmer,3458
2022-01-22,Jaisalmer,4089
2022-01-23,Jaisalmer,3735
2022-01-24,Jaisalmer,3049
2022-01-25,Jaisalmer,3040
2022-01-26,Jaisalmer,3225
2022-01-27,Jaisalmer,2850
2022-01-28,Jaisalmer,3461
2022-01-29,Jaisalmer,3183
2022-01-30,Jaisalmer,3929
2022-01-31,Jaisalmer,3527
2022-02-01,Jaisalmer,3059
2022-02-02,Jaisalmer,3694
2022-02-03,Jaisalmer,3394
2022-02-04,Jaisalmer,3510
2022-02-05,Jaisalmer,4082
2022-02-06,Jaisalmer,3392
2022-02-07,Jaisalmer,3392
2022-02-08,Jaisalmer,3746
2022-02-09,Jaisalmer,3086
2022-02-10,Jaisalmer,6003
2022-02-11,Jaisalmer,5684
2022-02-12,Jaisalmer,8022
2022-02-13,Jaisalmer,6049
2022-02-14,Jaisalmer,5596
2022-02-15,Jaisalmer,6026
2022-02-16,Jaisalmer,5667
2022-02-17,Jaisalmer,6196
2022-02-18,Jaisalmer,5048
2022-02-19,Jaisalmer,3922
2022-02-20,Jaisalmer,4215
2022-02-21,Jaisalmer,2914
2022-02-22,Jaisalmer,3081
2022-02-23,Jaisalmer,3389
2022-02-24,Jaisalmer,3279
2022-02-25,Jaisalmer,3316
2022-02-26,Jaisalmer,3432
2022-02-27,Jaisalmer,4076
2022-02-28,Jaisalmer,2941
2022-03-01,Jaisalmer,3321
2022-03-02,Jaisalmer,3288
2022-03-03,Jaisalmer,2889
2022-03-04,Jaisalmer,2860
2022-03-05,Jaisalmer,3336
2022-03-06,Jaisalmer,4088
2022-03-07,Jaisalmer,3662
2022-03-08,Jaisalmer,3806
2022-03-09,Jaisalmer,3132
2022-03-10,Jaisalmer,5112
2022-03-11,Jaisalmer,5592
2022-03-12,Jaisalmer,7058
2022-03-13,Jaisalmer,7075
2022-03-14,Jaisalmer,6708
2022-03-15,Jaisalmer,5326
2022-03-16,Jaisalmer,5705
2022-03-17,Jaisalmer,5508
2022-03-18,Jaisalmer,3772
2022-03-19,Jaisalmer,3324
2022-03-20,Jaisalmer,4686
2022-03-21,Jaisalmer,3509
2022-03-22,Jaisalmer,3383
2022-03-23,Jaisalmer,3425
2022-03-24,Jaisalmer,3750
2022-03-25,Jaisalmer,3717
2022-03-26,Jaisalmer,3819
2022-03-27,Jaisalmer,3659
2022-03-28,Jaisalmer,3324
2022-03-29,Jaisalmer,3142
2022-03-30,Jaisalmer,3045
2022-03-31,Jaisalmer,3259
2022-04-01,Jaisalmer,1069
2022-04-02,Jaisalmer,1093
2022-04-03,Jaisalmer,1439
2022-04-04,Jaisalmer,1269
2022-04-05,Jaisalmer,931
2022-04-06,Jaisalmer,1092
2022-04-07,Jaisalmer,1239
2022-04-08,Jaisalmer,1201
2022-04-09,Jaisalmer,1400
2022-04-10,Jaisalmer,1325
2022-04-11,Jaisalmer,933
2022-04-12,Jaisalmer,1042
2022-04-13,Jaisalmer,970
2022-04-14,Jaisalmer,1017
2022-04-15,Jaisalmer,930
2022-04-16,Jaisalmer,1509
2022-04-17,Jaisalmer,1390
2022-04-18,Jaisalmer,1172
2022-04-19,Jaisalmer,1310
2022-04-20,Jaisalmer,1185
2022-04-21,Jaisalmer,1271
2022-04-22,Jaisalmer,1113
2022-04-23,Jaisalmer,1216
2022-04-24,Jaisalmer,1352
2022-04-25,Jaisalmer,1076
2022-04-26,Jaisalmer,1166
2022-04-27,Jaisalmer,1340
2022-04-28,Jaisalmer,1010
2022-04-29,Jaisalmer,1002
2022-04-30,Jaisalmer,993
2022-05-01,Jaisalmer,1048
2022-05-02,Jaisalmer,1079
2022-05-03,Jaisalmer,1023
2022-05-04,Jaisalmer,1152
2022-05-05,Jaisalmer,1075
2022-05-06,Jaisalmer,1203
2022-05-07,Jaisalmer,1558
2022-05-08,Jaisalmer,1142
2022-05-09,Jaisalmer,1030
2022-05-10,Jaisalmer,901
2022-05-11,Jaisalmer,1185
2022-05-12,Jaisalmer,1047
2022-05-13,Jaisalmer,1077
2022-05-14,Jaisalmer,1314
2022-05-15,Jaisalmer,1400
2022-05-16,Jaisalmer,1251
2022-05-17,Jaisalmer,1086
2022-05-18,Jaisalmer,1156
2022-05-19,Jaisalmer,1096
2022-05-20,Jaisalmer,1011
2022-05-21,Jaisalmer,1426
2022-05-22,Jaisalmer,1090
2022-05-23,Jaisalmer,1265
2022-05-24,Jaisalmer,1151
2022-05-25,Jaisalmer,938
2022-05-26,Jaisalmer,982
2022-05-27,Jaisalmer,852
2022-05-28,Jaisalmer,1278
2022-05-29,Jaisalmer,1361
2022-05-30,Jaisalmer,1100
2022-05-31,Jaisalmer,1092
2022-06-01,Jaisalmer,910
2022-06-02,Jaisalmer,1218
2022-06-03,Jaisalmer,1032
2022-06-04,Jaisalmer,1297
2022-06-05,Jaisalmer,1431
2022-06-06,Jaisalmer,964
2022-06-07,Jaisalmer,1211
2022-06-08,Jaisalmer,950
2022-06-09,Jaisalmer,1157
2022-06-10,Jaisalmer,1049
2022-06-11,Jaisalmer,1475
2022-06-12,Jaisalmer,1465
2022-06-13,Jaisalmer,919
2022-06-14,Jaisalmer,885
2022-06-15,Jaisalmer,1230
2022-06-16,Jaisalmer,1223
2022-06-17,Jaisalmer,1326
2022-06-18,Jaisalmer,1355
2022-06-19,Jaisalmer,1470
2022-06-20,Jaisalmer,1175
2022-06-21,Jaisalmer,933
2022-06-22,Jaisalmer,1209
2022-06-23,Jaisalmer,1116
2022-06-24,Jaisalmer,1345
2022-06-25,Jaisalmer,1293
2022-06-26,Jaisalmer,1072
2022-06-27,Jaisalmer,1076
2022-06-28,Jaisalmer,1008
2022-06-29,Jaisalmer,1140
2022-06-30,Jaisalmer,1026
2022-07-01,Jaisalmer,1614
2022-07-02,Jaisalmer,2347
2022-07-03,Jaisalmer,2347
2022-07-04,Jaisalmer,1698
2022-07-05,Jaisalmer,2148
2022-07-06,Jaisalmer,1781
2022-07-07,Jaisalmer,2262
2022-07-08,Jaisalmer,1983
2022-07-09,Jaisalmer,2581
2022-07-10,Jaisalmer,2119
2022-07-11,Jaisalmer,1872
2022-07-12,Jaisalmer,2161
2022-07-13,Jaisalmer,2003
2022-07-14,Jaisalmer,1964
2022-07-15,Jaisalmer,1823
2022-07-16,Jaisalmer,2007
2022-07-17,Jaisalmer,2084
2022-07-18,Jaisalmer,1717
2022-07-19,Jaisalmer,2109
2022-07-20,Jaisalmer,1644
2022-07-21,Jaisalmer,2010
2022-07-22,Jaisalmer,1769
2022-07-23,Jaisalmer,2704
2022-07-24,Jaisalmer,2244
2022-07-25,Jaisalmer,2048
2022-07-26,Jaisalmer,2238
2022-07-27,Jaisalmer,2198
2022-07-28,Jaisalmer,1667
2022-07-29,Jaisalmer,1860
2022-07-30,Jaisalmer,2701
2022-07-31,Jaisalmer,2248
2022-08-01,Jaisalmer,1804
2022-08-02,Jaisalmer,1993
2022-08-03,Jaisalmer,1969
2022-08-04,Jaisalmer,2071
2022-08-05,Jaisalmer,2092
2022-08-06,Jaisalmer,2433
2022-08-07,Jaisalmer,2349
2022-08-08,Jaisalmer,2120
2022-08-09,Jaisalmer,2222
2022-08-10,Jaisalmer,3755
2022-08-11,Jaisalmer,3504
2022-08-12,Jaisalmer,3872
2022-08-13,Jaisalmer,4235
2022-08-14,Jaisalmer,4551
2022-08-15,Jaisalmer,4112
2022-08-16,Jaisalmer,3931
2022-08-17,Jaisalmer,4077
2022-08-18,Jaisalmer,1839
2022-08-19,Jaisalmer,1940
2022-08-20,Jaisalmer,2249
2022-08-21,Jaisalmer,2197
2022-08-22,Jaisalmer,2195
2022-08-23,Jaisalmer,1887
2022-08-24,Jaisalmer,1995
2022-08-25,Jaisalmer,2044
2022-08-26,Jaisalmer,2076
2022-08-27,Jaisalmer,2605
2022-08-28,Jaisalmer,2379
2022-08-29,Jaisalmer,1864
2022-08-30,Jaisalmer,1885
2022-08-31,Jaisalmer,1939
2022-09-01,Jaisalmer,2049
2022-09-02,Jaisalmer,1818
2022-09-03,Jaisalmer,2413
2022-09-04,Jaisalmer,1888
2022-09-05,Jaisalmer,1933
2022-09-06,Jaisalmer,1914
2022-09-07,Jaisalmer,2288
2022-09-08,Jaisalmer,1859
2022-09-09,Jaisalmer,2048
2022-09-10,Jaisalmer,2737
2022-09-11,Jaisalmer,2204
2022-09-12,Jaisalmer,2055
2022-09-13,Jaisalmer,2072
2022-09-14,Jaisalmer,1851
2022-09-15,Jaisalmer,1774
2022-09-16,Jaisalmer,2274
2022-09-17,Jaisalmer,2584
2022-09-18,Jaisalmer,2018
2022-09-19,Jaisalmer,2048
2022-09-20,Jaisalmer,1876
2022-09-21,Jaisalmer,1681
2022-09-22,Jaisalmer,2053
2022-09-23,Jaisalmer,2090
2022-09-24,Jaisalmer,2152
2022-09-25,Jaisalmer,2587
2022-09-26,Jaisalmer,2254
2022-09-27,Jaisalmer,1992
2022-09-28,Jaisalmer,1749
2022-09-29,Jaisalmer,2093
2022-09-30,Jaisalmer,2430
2022-10-01,Jaisalmer,3915
2022-10-02,Jaisalmer,3535
2022-10-03,Jaisalmer,3538
2022-10-04,Jaisalmer,3219
2022-10-05,Jaisalmer,3421
2022-10-06,Jaisalmer,3452
2022-10-07,Jaisalmer,3418
2022-10-08,Jaisalmer,4047
2022-10-09,Jaisalmer,3612
2022-10-10,Jaisalmer,5575
2022-10-11,Jaisalmer,5515
2022-10-12,Jaisalmer,5038
2022-10-13,Jaisalmer,5194
2022-10-14,Jaisalmer,5497
2022-10-15,Jaisalmer,7986
2022-10-16,Jaisalmer,6613
2022-10-17,Jaisalmer,6362
2022-10-18,Jaisalmer,6747
2022-10-19,Jaisalmer,3450
2022-10-20,Jaisalmer,3669
2022-10-21,Jaisalmer,3430
2022-10-22,Jaisalmer,4232
2022-10-23,Jaisalmer,3767
2022-10-24,Jaisalmer,3202
2022-10-25,Jaisalmer,3177
2022-10-26,Jaisalmer,3390
2022-10-27,Jaisalmer,3360
2022-10-28,Jaisalmer,3956
2022-10-29,Jaisalmer,3641
2022-10-30,Jaisalmer,3784
2022-10-31,Jaisalmer,3520
2022-11-01,Jaisalmer,3563
2022-11-02,Jaisalmer,3603
2022-11-03,Jaisalmer,3254
2022-11-04,Jaisalmer,3368
2022-11-05,Jaisalmer,4494
2022-11-06,Jaisalmer,4075
2022-11-07,Jaisalmer,3081
2022-11-08,Jaisalmer,3301
2022-11-09,Jaisalmer,3717
2022-11-10,Jaisalmer,2983
2022-11-11,Jaisalmer,2897
2022-11-12,Jaisalmer,4192
2022-11-13,Jaisalmer,3587
2022-11-14,Jaisalmer,3596
2022-11-15,Jaisalmer,3599
2022-11-16,Jaisalmer,3823
2022-11-17,Jaisalmer,3498
2022-11-18,Jaisalmer,2940
2022-11-19,Jaisalmer,4585
2022-11-20,Jaisalmer,4002
2022-11-21,Jaisalmer,3975
2022-11-22,Jaisalmer,3323
2022-11-23,Jaisalmer,3548
2022-11-24,Jaisalmer,3786
2022-11-25,Jaisalmer,3364
2022-11-26,Jaisalmer,4073
2022-11-27,Jaisalmer,3459
2022-11-28,Jaisalmer,3330
2022-11-29,Jaisalmer,3019
2022-11-30,Jaisalmer,2890
2022-12-01,Jaisalmer,3646
2022-12-02,Jaisalmer,3054
2022-12-03,Jaisalmer,4559
2022-12-04,Jaisalmer,3757
2022-12-05,Jaisalmer,3772
2022-12-06,Jaisalmer,2952
2022-12-07,Jaisalmer,3192
2022-12-08,Jaisalmer,3815
2022-12-09,Jaisalmer,3246
2022-12-10,Jaisalmer,4207
2022-12-11,Jaisalmer,4334
2022-12-12,Jaisalmer,3687
2022-12-13,Jaisalmer,3487
2022-12-14,Jaisalmer,3774
2022-12-15,Jaisalmer,3595
2022-12-16,Jaisalmer,3127
2022-12-17,Jaisalmer,3542
2022-12-18,Jaisalmer,4449
2022-12-19,Jaisalmer,3740
